,0
2123,Garmin Forerunner 35
2124,Garmin Forerunner 235
2125,Suunto Ambit3 Peak
2126,"<a href=""/mobile"">Strava iPhone App</a>"
2127,Garmin Forerunner 235
2128,Garmin Forerunner 35
2129,"<a href=""/mobile"">Strava iPhone App</a>"
2130,Garmin Edge 25
2131,Garmin fēnix 3
2132,Garmin Forerunner 235
2133,Polar V800
2134,Suunto Spartan Sport Wrist HR Baro
2135,
2136,
2137,
2138,"<a href=""/mobile"">Strava iPhone App</a>"
2139,Huami Amazfit Pace
2140,Garmin Forerunner 235
2141,Garmin Forerunner 935
2142,TomTom
2143,
2144,
2145,Garmin fēnix 3
2146,"<a href=""/mobile"">Strava iPhone App</a>"
2147,Huami Amazfit Pace
2148,Suunto Spartan Sport
2149,
2150,
2151,
2152,Suunto Ambit3 Run
2153,Garmin fēnix 3
2154,Garmin fēnix 5X Plus
2155,
2156,"<a href=""/mobile"">Strava iPhone App</a>"
2157,Garmin Forerunner 35
2158,Garmin fēnix 3
2159,
2160,Garmin fēnix 3
2161,Polar V800
2162,Garmin fēnix 5
2163,Garmin fēnix 3
2164,Garmin fēnix 3
2165,Polar M400
2166,Garmin Forerunner 935
2167,Garmin Forerunner 935
2168,Garmin Forerunner 735XT
2169,Garmin Forerunner 735XT
2170,Garmin fēnix 3
2171,Garmin Forerunner 735XT
2172,
2173,Garmin Forerunner 225
2174,Garmin Forerunner 230
2175,Garmin Forerunner 235
2176,Garmin fēnix 3
2177,Garmin Forerunner 230
2178,Polar M400
2179,Garmin Forerunner 235
2180,TomTom
2181,Garmin Forerunner 235
2182,Suunto Ambit3 Peak
2183,Garmin Vívoactive
2184,"<a href=""/mobile"">Strava iPhone App</a>"
2185,Garmin fēnix 5S
2186,Garmin Forerunner 235
2187,Garmin Forerunner 220
2188,Garmin Forerunner 235
2189,Garmin Forerunner 235
2190,Garmin Vívoactive HR
2191,Suunto Ambit3 Run
2192,Suunto Spartan Sport Wrist HR
2193,Garmin fēnix 5
2194,
2195,Garmin fēnix 3
2196,Garmin Forerunner 910XT
2197,
2198,Garmin fēnix 5
2199,Polar M430
2200,Garmin Forerunner 235
2201,"<a href=""/mobile"">Strava iPhone App</a>"
2202,Garmin Forerunner 935
2203,TomTom
2204,Polar M430
2205,Garmin Forerunner 235
2206,"<a href=""/mobile"">Strava iPhone App</a>"
2207,Garmin Forerunner 235
2208,Polar M400
2209,Garmin Forerunner 235
2210,Suunto Trainer Wrist HR
2211,Garmin fēnix 5
2212,Garmin fēnix 5
2213,"<a href=""/mobile"">Strava iPhone App</a>"
2214,Garmin Forerunner 230
2215,
2216,TomTom
2217,Garmin Forerunner 935
2218,Garmin fēnix 5
2219,Garmin fēnix 3
2220,Garmin Forerunner 235
2221,TomTom
2222,Garmin fēnix 3
2223,Garmin fēnix 3
2224,Garmin Forerunner 230
2225,"<a href=""/mobile"">Strava iPhone App</a>"
2226,
2227,Garmin fēnix 3
2228,Garmin Forerunner 235
2229,Garmin fēnix 5X
2230,Garmin fēnix 5X
2231,Garmin Forerunner 230
2232,Polar V800
2233,Garmin Forerunner 410
2234,Garmin vívoactive 3
2235,Polar V800
2236,Garmin Forerunner 235
2237,Garmin fēnix 3
2238,Suunto Spartan Sport
2239,
2240,
2241,Suunto Spartan Ultra
2242,Garmin fēnix 3
2243,Garmin Forerunner 225
2244,
2245,Suunto Ambit2
2246,"<a href=""/mobile"">Strava iPhone App</a>"
2247,Garmin Forerunner 35
2248,Garmin fēnix 3
2249,Garmin Forerunner 35
2250,
2251,Garmin fēnix 5 Plus
2252,Polar M400
2253,Huami Amazfit Sports Watch
2254,Garmin fēnix 3
2255,Garmin fēnix 5X
2256,Garmin fēnix 3
2257,
2258,"<a href=""/mobile"">Strava iPhone App</a>"
2259,Garmin Forerunner 35
2260,Garmin Forerunner 235
2261,Suunto Ambit3 Sport
2262,TomTom
2263,Garmin fēnix 5
2264,Suunto Spartan Sport Wrist HR
2265,Garmin fēnix 3
2266,"<a href=""/mobile"">Strava Android App</a>"
2267,
2268,
2269,Garmin Forerunner 235
2270,Garmin fēnix 3
2271,Garmin fēnix 3
2272,Garmin Forerunner 235
2273,Garmin fēnix 5S
2274,Garmin Forerunner 910XT
2275,Suunto Ambit3 Sport
2276,Garmin fēnix 3
2277,Polar V800
2278,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
2279,Garmin Forerunner 235
2280,Garmin Forerunner 235
2281,Garmin fēnix 3
2282,Garmin fēnix 5
2283,Polar M400
2284,Polar M400
2285,Garmin fēnix 5S
2286,Garmin Forerunner 235
2287,Suunto Ambit2 S
2288,Suunto Ambit3 Peak
2289,Suunto Ambit3 Sport
2290,Garmin Forerunner 735XT
2291,Garmin fēnix 5
2292,Garmin vívoactive 3
2293,Garmin fēnix 3
2294,Garmin Forerunner 935
2295,TomTom
2296,Garmin Forerunner 235
2297,Garmin Forerunner 235
2298,Garmin fēnix 3
2299,Garmin fēnix 3
2300,Garmin Forerunner 620
2301,Garmin fēnix 3
2302,Polar M400
2303,TomTom
2304,Garmin Forerunner 220
2305,Garmin Forerunner 235
2306,Polar M200
2307,Polar M430
2308,Garmin Forerunner 735XT
2309,Garmin fēnix 3
2310,Garmin Forerunner 235
2311,
2312,Garmin fēnix 3
2313,Garmin fēnix 3
2314,Garmin Forerunner 920XT
2315,Suunto Ambit3 Sport
2316,Garmin Forerunner 235
2317,Garmin Forerunner 920XT
2318,
2319,Garmin Forerunner 10
2320,Suunto Ambit3 Sport
2321,Suunto Ambit3 Sport
2322,TomTom
2323,Garmin fēnix 5X Plus
2324,Garmin fēnix 5
2325,Suunto Ambit2 S
2326,Garmin Forerunner 230
2327,Garmin Forerunner 935
2328,
2329,Garmin Forerunner 935
2330,Garmin fēnix 3
2331,Suunto Ambit3 Peak
2332,Garmin Forerunner 310XT
2333,
2334,Garmin Forerunner 235
2335,
2336,Garmin fēnix 3
2337,Garmin Forerunner 220
2338,Garmin Forerunner 735XT
2339,Polar M430
2340,Garmin Forerunner 920XT
2341,Garmin fēnix 3
2342,Garmin Forerunner 235
2343,Garmin Forerunner 220
2344,Garmin Forerunner 735XT
2345,TomTom
2346,
2347,TomTom
2348,Garmin fēnix 5
2349,Garmin fēnix 5
2350,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
2351,Garmin fēnix 3
2352,Garmin fēnix 5S
2353,Garmin Forerunner 735XT
2354,Suunto 9
2355,
2356,
2357,Suunto 9
2358,Garmin fēnix 5X Plus
2359,Suunto Ambit3 Sport
2360,Garmin Forerunner 235
2361,Garmin Forerunner 220
2362,Garmin fēnix 3
2363,Garmin fēnix 3
2364,Garmin Forerunner 935
2365,
2366,Garmin Forerunner 25
2367,Garmin fēnix 3
2368,Garmin fēnix 5X
2369,Garmin fēnix 3
2370,Suunto Spartan Ultra
2371,Garmin Forerunner 25
2372,Garmin fēnix 5
2373,
2374,Garmin Forerunner 935
2375,Suunto 9
2376,Huami Amazfit Pace
2377,TomTom
2378,TomTom
2379,Garmin Forerunner 235
2380,TomTom
2381,Garmin fēnix 5
2382,Garmin vívoactive 3
2383,Huami Amazfit Pace
2384,Huami Amazfit Pace
2385,Garmin fēnix 3
2386,Garmin Forerunner 230
2387,Garmin fēnix 5 Plus
2388,Garmin Forerunner 910XT
2389,Polar M400
2390,Garmin fēnix 5X Plus
2391,
2392,Garmin Forerunner 920XT
2393,Huami Amazfit Pace
2394,Suunto Spartan Sport Wrist HR
2395,TomTom
2396,Polar M430
2397,Garmin fēnix 3
2398,Garmin fēnix 5
2399,Huami Amazfit Pace
2400,Garmin fēnix 5X Plus
2401,
2402,"<a href=""/mobile"">Strava iPhone App</a>"
2403,Garmin Forerunner 235
2404,Suunto Trainer Wrist HR
2405,Garmin fēnix 3
2406,
2407,Garmin Forerunner 235
2408,Suunto Trainer Wrist HR
2409,
2410,Garmin Forerunner 735XT
2411,Garmin fēnix 3
2412,Garmin fēnix 5
2413,Garmin fēnix 3
2414,Garmin Forerunner 235
2415,Garmin fēnix 5
2416,Garmin Forerunner 920XT
2417,Garmin fēnix 3
2418,Garmin Forerunner 735XT
2419,Suunto Spartan Sport
2420,Garmin Forerunner 235
2421,Suunto Ambit2 S
2422,Suunto 9
2423,"<a href=""/mobile"">Strava iPhone App</a>"
2424,Garmin fēnix 5
2425,Polar M430
2426,"<a href=""/mobile"">Strava iPhone App</a>"
2427,Garmin Forerunner 735XT
2428,Garmin Forerunner 235
2429,"<a href=""/mobile"">Strava Android App</a>"
2430,Garmin fēnix 5
2431,Polar M400
2432,Garmin fēnix 3
2433,
2434,Polar M400
2435,Garmin Forerunner 920XT
2436,Garmin Forerunner 230
2437,Garmin Forerunner 235
2438,Garmin Forerunner 935
2439,Garmin Forerunner 235
2440,
2441,Suunto Ambit3 Run
2442,Suunto Ambit3 Sport
2443,Garmin Forerunner 735XT
2444,
2445,Garmin fēnix 5
2446,Suunto Spartan Sport Wrist HR
2447,Garmin fēnix 5
2448,Garmin Forerunner 235
2449,Garmin fēnix 5X Plus
2450,
2451,"<a href=""/mobile"">Strava iPhone App</a>"
2452,Garmin Forerunner 235
2453,Suunto Spartan Sport
2454,Garmin fēnix 3
2455,
2456,Garmin Forerunner 235
2457,Polar M400
2458,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2459,
2460,Garmin fēnix 5X Plus
2461,Garmin Forerunner 235
2462,Garmin fēnix 5
2463,Garmin Forerunner 235
2464,Polar M400
2465,Fitbit Ionic
2466,Garmin Forerunner 920XT
2467,Garmin Forerunner 235
2468,Garmin Forerunner 920XT
2469,Garmin Forerunner 630
2470,Garmin fēnix 3
2471,
2472,
2473,Garmin Forerunner 645 Music
2474,Garmin fēnix 3
2475,Garmin Forerunner 235
2476,Garmin fēnix 5X
2477,Garmin fēnix 3
2478,Garmin Forerunner 230
2479,Garmin Forerunner 230
2480,TomTom
2481,Garmin fēnix 5S
2482,
2483,Polar M400
2484,Garmin Forerunner 235
2485,Suunto Trainer Wrist HR
2486,Suunto Trainer Wrist HR
2487,Garmin Forerunner 10
2488,Garmin fēnix 5
2489,Garmin fēnix 5
2490,Suunto
2491,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2492,Suunto Ambit3 Sport
2493,Garmin Forerunner 920XT
2494,"<a href=""/mobile"">Strava Android App</a>"
2495,Garmin Forerunner 735XT
2496,Garmin Forerunner 735XT
2497,Garmin Forerunner 235
2498,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2499,Suunto Ambit3 Sport
2500,Polar M400
2501,
2502,Garmin Forerunner 935
2503,Garmin fēnix 5
2504,
2505,
2506,Garmin Forerunner 230
2507,
2508,Garmin Forerunner 35
2509,Garmin Forerunner 235
2510,Polar M430
2511,Garmin vívoactive 3
2512,Garmin fēnix 3
2513,Garmin vívoactive 3
2514,Garmin Forerunner 645 Music
2515,Garmin Forerunner 920XT
2516,Suunto Ambit3 Run
2517,"<a href=""/mobile"">Strava iPhone App</a>"
2518,Garmin Forerunner 920XT
2519,Garmin Forerunner 735XT
2520,Garmin fēnix 5
2521,"<a href=""/mobile"">Strava iPhone App</a>"
2522,Garmin Forerunner 235
2523,Garmin fēnix 5
2524,Garmin fēnix 3
2525,Polar Vantage M
2526,Suunto Ambit3 Peak
2527,Garmin Forerunner 645
2528,Garmin Forerunner 35
2529,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2530,Garmin Forerunner 935
2531,Garmin fēnix 5S
2532,Suunto Spartan Ultra
2533,Garmin Forerunner 735XT
2534,Garmin Forerunner 735XT
2535,Suunto Trainer Wrist HR
2536,Garmin Forerunner 620
2537,Garmin vívoactive 3
2538,Garmin Forerunner 735XT
2539,Garmin Forerunner 235
2540,Garmin Forerunner 235
2541,Garmin Forerunner 235
2542,Polar V800
2543,Garmin Forerunner 235
2544,Garmin Forerunner 310XT
2545,Garmin fēnix 3
2546,COROS APEX
2547,Garmin Forerunner 735XT
2548,TomTom
2549,Garmin fēnix 3
2550,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2551,Garmin Forerunner 935
2552,Garmin fēnix 5
2553,Garmin Forerunner 225
2554,Garmin Forerunner 610
2555,TomTom
2556,Garmin Forerunner 935
2557,Garmin Forerunner 235
2558,Garmin Forerunner 935
2559,Garmin Forerunner 235
2560,Garmin fēnix 3
2561,Garmin Forerunner 230
2562,Garmin fēnix 3
2563,Garmin fēnix 3
2564,Garmin Forerunner 235
2565,"<a href=""/mobile"">Strava iPhone App</a>"
2566,TomTom
2567,Garmin Forerunner 235
2568,Garmin Forerunner 935
2569,Garmin Forerunner 735XT
2570,Polar M400
2571,Garmin Forerunner 645
2572,Suunto Ambit3 Sport
2573,Garmin Forerunner 645
2574,Suunto Spartan Ultra
2575,Garmin fēnix 3
2576,Suunto Ambit3 Sport
2577,Garmin fēnix 5 Plus
2578,Garmin Forerunner 935
2579,Garmin Forerunner 920XT
2580,Garmin Forerunner 35
2581,Suunto Ambit3 Vertical
2582,Garmin fēnix 3
2583,
2584,Garmin fēnix 3
2585,Suunto Trainer Wrist HR
2586,Garmin fēnix 5
2587,Garmin Forerunner 235
2588,Garmin Forerunner 235
2589,Garmin Forerunner 230
2590,Garmin Forerunner 920XT
2591,Garmin Forerunner 920XT
2592,"<a href=""/mobile"">Strava Android App</a>"
2593,Suunto Ambit3 Sport
2594,Garmin Forerunner 10
2595,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
2596,
2597,Garmin fēnix 3
2598,Suunto Spartan Sport Wrist HR
2599,"<a href=""/apple-watch"">Apple Watch Series 4</a>"
2600,
2601,
2602,Suunto 9
2603,Garmin fēnix 5
2604,Garmin fēnix 3
2605,Garmin Forerunner 15
2606,Garmin Forerunner 210
2607,Polar M400
2608,"<a href=""/mobile"">Strava iPhone App</a>"
2609,Garmin Forerunner 235
2610,Garmin vívoactive 3 Music
2611,"<a href=""/mobile"">Strava Android App</a>"
2612,Garmin fēnix 5
2613,Garmin Forerunner 610
2614,Garmin Forerunner 235
2615,Suunto Ambit3 Sport
2616,Garmin Forerunner 235
2617,"<a href=""/mobile"">Strava iPhone App</a>"
2618,Garmin Forerunner 235
2619,
2620,Garmin Forerunner 235
2621,Garmin Forerunner 235
2622,"<a href=""/mobile"">Strava iPhone App</a>"
2623,Garmin Forerunner 735XT
2624,Garmin fēnix 3
2625,Garmin Forerunner 735XT
2626,Garmin Forerunner 230
2627,Garmin fēnix 5
2628,Polar M200
2629,Garmin Forerunner 920XT
2630,Garmin Forerunner 735XT
2631,Garmin Forerunner 235
2632,
2633,Garmin fēnix 5X Plus
2634,
2635,Garmin fēnix 5
2636,Garmin fēnix 5
2637,Polar M430
2638,Garmin Forerunner 920XT
2639,Garmin Forerunner 35
2640,
2641,Garmin fēnix 3
2642,
2643,Garmin Forerunner 225
2644,Garmin fēnix 3
2645,Suunto Ambit3 Sport
2646,
2647,"<a href=""/mobile"">Strava iPhone App</a>"
2648,
2649,Garmin fēnix 5
2650,Garmin fēnix 5
2651,Suunto Spartan Sport
2652,Garmin Forerunner 630
2653,Garmin Forerunner 645 Music
2654,Garmin Forerunner 910XT
2655,
2656,
2657,Garmin vívoactive 3
2658,"<a href=""/mobile"">Strava iPhone App</a>"
2659,Garmin Forerunner 235
2660,
2661,Garmin Forerunner 235
2662,Garmin Forerunner 235
2663,Polar M400
2664,Polar M400
2665,
2666,Garmin vívoactive 3
2667,Suunto Ambit2 R
2668,Garmin Forerunner 235
2669,Garmin Forerunner 235
2670,"<a href=""/mobile"">Strava Android App</a>"
2671,Garmin vívoactive 3
2672,Garmin Forerunner 235
2673,Suunto Ambit3 Sport
2674,Garmin fēnix 3
2675,Garmin Forerunner 235
2676,Garmin fēnix 3
2677,
2678,Garmin fēnix 5S
2679,
2680,Garmin fēnix 3
2681,Garmin Forerunner 935
2682,TomTom
2683,Garmin Forerunner 620
2684,Suunto Trainer Wrist HR
2685,Garmin Forerunner 235
2686,Garmin Forerunner 920XT
2687,Suunto Ambit3 Sport
2688,Polar Vantage M
2689,Garmin fēnix 3
2690,Garmin fēnix 5X
2691,Garmin fēnix 3
2692,Garmin fēnix 3
2693,Garmin fēnix 5S
2694,Garmin Forerunner 735XT
2695,Garmin Forerunner 920XT
2696,Garmin fēnix 3
2697,Garmin Forerunner 235
2698,Garmin Forerunner 35
2699,Suunto 9
2700,Suunto Spartan Ultra
2701,Garmin Forerunner 235
2702,Garmin Forerunner 235
2703,Garmin Forerunner 225
2704,Suunto 9
2705,Garmin Forerunner 235
2706,Suunto Ambit2 S
2707,Garmin Forerunner 235
2708,Garmin fēnix 5
2709,
2710,Garmin Forerunner 230
2711,
2712,Huami Amazfit Pace
2713,Suunto Spartan Sport
2714,Garmin fēnix 5
2715,
2716,Polar M430
2717,TomTom
2718,Garmin Forerunner 645 Music
2719,Garmin fēnix 3
2720,Garmin Forerunner 220
2721,Garmin Forerunner 225
2722,Polar M400
2723,Suunto Spartan Sport Wrist HR
2724,Polar M400
2725,Garmin vívoactive 3
2726,Garmin Forerunner 735XT
2727,Garmin Forerunner 935
2728,Garmin Forerunner 935
2729,Suunto Ambit2
2730,"<a href=""/mobile"">Strava iPhone App</a>"
2731,Polar M400
2732,"<a href=""/mobile"">Strava Android App</a>"
2733,TomTom
2734,Garmin Forerunner 225
2735,Garmin Forerunner 935
2736,Garmin fēnix 3
2737,Garmin vívoactive 3
2738,
2739,Garmin Forerunner 235
2740,Garmin Forerunner 235
2741,Garmin fēnix 3
2742,Garmin Forerunner 235
2743,Garmin fēnix 5
2744,TomTom
2745,Garmin Forerunner 735XT
2746,Suunto Ambit3 Peak
2747,"<a href=""/mobile"">Strava iPhone App</a>"
2748,Garmin Forerunner 735XT
2749,"<a href=""/mobile"">Strava iPhone App</a>"
2750,Garmin Forerunner 235
2751,Garmin Forerunner 920XT
2752,
2753,
2754,Garmin Forerunner 235
2755,"<a href=""/mobile"">Strava Android App</a>"
2756,Garmin fēnix 5
2757,Garmin fēnix 3
2758,Garmin fēnix 5S
2759,
2760,"<a href=""/mobile"">Strava iPhone App</a>"
2761,Garmin Forerunner 235
2762,Garmin Forerunner 645 Music
2763,Garmin fēnix 3
2764,Garmin fēnix 3
2765,Garmin fēnix 3
2766,Garmin fēnix 3
2767,Suunto Spartan Sport Wrist HR
2768,
2769,Suunto Trainer Wrist HR
2770,Garmin fēnix 3
2771,Garmin Forerunner 235
2772,Garmin Forerunner 235
2773,Garmin Forerunner 235
2774,Garmin Forerunner 235
2775,Garmin fēnix 3
2776,Garmin Forerunner 920XT
2777,Garmin fēnix 3
2778,
2779,Garmin Forerunner 735XT
2780,"<a href=""/mobile"">Strava Android App</a>"
2781,Garmin Forerunner 235
2782,TomTom
2783,Garmin fēnix 5
2784,Garmin Forerunner 610
2785,Garmin Forerunner 630
2786,Garmin fēnix 3
2787,Garmin Forerunner 235
2788,Garmin Forerunner 235
2789,Garmin Forerunner 310XT
2790,Suunto Trainer Wrist HR
2791,Garmin Forerunner 35
2792,TomTom
2793,Garmin Forerunner 735XT
2794,Garmin fēnix 5
2795,Garmin Forerunner 735XT
2796,TomTom
2797,TomTom
2798,Garmin Forerunner 235
2799,Garmin Forerunner 735XT
2800,Garmin Forerunner 235
2801,"<a href=""/mobile"">Strava iPhone App</a>"
2802,"<a href=""/mobile"">Strava iPhone App</a>"
2803,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2804,Garmin Forerunner 735XT
2805,Garmin fēnix 5S
2806,Suunto Ambit2 S
2807,Polar M400
2808,Garmin Forerunner 25
2809,Polar M430
2810,
2811,Garmin Forerunner 735XT
2812,Suunto Ambit3 Run
2813,Garmin fēnix 5 Plus
2814,Polar M400
2815,Garmin Forerunner 920XT
2816,Polar V800
2817,Garmin Forerunner 220
2818,Garmin Forerunner 230
2819,
2820,Garmin fēnix 5X
2821,
2822,"<a href=""/mobile"">Strava iPhone App</a>"
2823,Garmin fēnix 5
2824,Polar M400
2825,Garmin fēnix 5
2826,Polar M400
2827,Garmin Forerunner 935
2828,Suunto Ambit3 Run
2829,Suunto Ambit3 Sport
2830,Suunto Ambit2 S
2831,
2832,Suunto Spartan Ultra
2833,Garmin Instinct
2834,
2835,Garmin fēnix 3
2836,Garmin Forerunner 735XT
2837,Suunto Trainer Wrist HR
2838,Garmin Forerunner 735XT
2839,
2840,Garmin vívoactive 3
2841,Garmin Forerunner 735XT
2842,"<a href=""/mobile"">Strava iPhone App</a>"
2843,Garmin Forerunner 610
2844,Huami Amazfit Pace
2845,Garmin Forerunner 225
2846,Garmin fēnix 3
2847,Garmin fēnix 5S
2848,Garmin fēnix 3
2849,Garmin Forerunner 920XT
2850,Garmin fēnix 3
2851,Garmin Vívoactive HR
2852,Garmin fēnix 3
2853,Garmin Vívoactive HR
2854,Garmin Forerunner 35
2855,Polar M400
2856,Suunto Spartan Sport
2857,Garmin Forerunner 35
2858,Garmin Forerunner 35
2859,
2860,Garmin fēnix 5
2861,Garmin fēnix 5
2862,Garmin Vívoactive HR
2863,Garmin Forerunner 235
2864,Suunto Ambit3 Sport
2865,
2866,Garmin fēnix 3
2867,Garmin Forerunner 920XT
2868,Garmin Forerunner 935
2869,Suunto Ambit3 Sport
2870,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
2871,
2872,"<a href=""/mobile"">Strava Android App</a>"
2873,Suunto 9
2874,"<a href=""/mobile"">Strava iPhone App</a>"
2875,Suunto Ambit3 Run
2876,"<a href=""/mobile"">Strava Android App</a>"
2877,Garmin Forerunner 310XT
2878,Garmin fēnix 3
2879,TomTom
2880,Garmin Forerunner 230
2881,Garmin fēnix 3
2882,Suunto Ambit3 Run
2883,Garmin fēnix 5X
2884,Garmin Forerunner 235
2885,Garmin Forerunner 645
2886,Suunto Ambit3 Run
2887,Garmin Forerunner 735XT
2888,TomTom
2889,Polar M400
2890,Garmin Forerunner 935
2891,Suunto Trainer Wrist HR
2892,Suunto Trainer Wrist HR
2893,TomTom
2894,Garmin Forerunner 235
2895,"<a href=""/apple-watch"">Apple Watch Series 2</a>"
2896,Garmin fēnix 5S
2897,Garmin fēnix 5
2898,Garmin fēnix 3
2899,Suunto Ambit3 Peak
2900,Garmin fēnix 3
2901,Garmin Forerunner 235
2902,Garmin Forerunner 235
2903,Suunto Spartan Sport Wrist HR
2904,Polar V800
2905,Garmin vívoactive 3
2906,
2907,Garmin Forerunner 225
2908,Garmin fēnix 5
2909,
2910,Garmin Forerunner 610
2911,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
2912,Garmin Forerunner 235
2913,Huami Amazfit Pace
2914,Garmin vívoactive 3
2915,"<a href=""/mobile"">Strava Android App</a>"
2916,Garmin Forerunner 620
2917,Garmin vívoactive 3
2918,Garmin Forerunner 235
2919,Garmin Vívoactive HR
2920,Suunto Spartan Sport
2921,Garmin fēnix 5
2922,Garmin Vívoactive HR
2923,
2924,Garmin Forerunner 735XT
2925,Garmin fēnix 3
2926,Garmin Forerunner 35
2927,Polar Vantage M
2928,Garmin fēnix 5
2929,Garmin fēnix
2930,Polar M430
2931,Garmin fēnix 5X
2932,Garmin Forerunner 935
2933,Garmin fēnix 5
2934,Suunto Spartan Ultra
2935,Garmin Vívoactive HR
2936,Suunto Spartan Ultra
2937,Garmin fēnix 3
2938,Suunto Spartan Sport Wrist HR
2939,Polar M400
2940,TomTom
2941,Garmin fēnix 3
2942,"<a href=""/mobile"">Strava Android App</a>"
2943,Garmin Forerunner 735XT
2944,Garmin Forerunner 235
2945,Polar M400
2946,Garmin Forerunner 910XT
2947,Suunto 9
2948,Polar M400
2949,Garmin Forerunner 235
2950,Polar M430
2951,Garmin Forerunner 935
2952,Garmin Forerunner 920XT
2953,TomTom
2954,Garmin Forerunner 920XT
2955,TomTom
2956,Garmin Forerunner 910XT
2957,
2958,Garmin Forerunner 735XT
2959,"<a href=""/mobile"">Strava iPhone App</a>"
2960,Garmin Forerunner 235
2961,Garmin Vívoactive
2962,Garmin Forerunner 935
2963,
2964,Garmin Forerunner 235
2965,
2966,Suunto Ambit3 Run
2967,Garmin Vívoactive
2968,Garmin Forerunner 735XT
2969,Garmin Forerunner 235
2970,Garmin Forerunner 235
2971,Garmin Forerunner 235
2972,"<a href=""/mobile"">Strava Android App</a>"
2973,Garmin fēnix 3
2974,Garmin Forerunner 10
2975,Garmin fēnix 3
2976,Garmin fēnix 3
2977,Garmin Forerunner 35
2978,
2979,Garmin Forerunner 235
2980,Garmin fēnix 3
2981,Garmin fēnix 5
2982,Polar V800
2983,Garmin fēnix 5
2984,Garmin Forerunner 235
2985,
2986,
2987,Garmin Forerunner 235
2988,Garmin fēnix 3
2989,Garmin fēnix 3
2990,Suunto Ambit3 Sport
2991,
2992,
2993,Garmin Forerunner 235
2994,"<a href=""/mobile"">Strava iPhone App</a>"
2995,Garmin vívoactive 3
2996,Polar V800
2997,Garmin Forerunner 235
2998,
2999,Suunto Ambit3 Sport
3000,Garmin Forerunner 235
3001,
3002,Garmin Forerunner 235
3003,Garmin Forerunner 235
3004,Garmin fēnix 3
3005,Garmin Forerunner 735XT
3006,
3007,"<a href=""/mobile"">Strava iPhone App</a>"
3008,Garmin fēnix 3
3009,Garmin Forerunner 235
3010,Huami Amazfit Pace
3011,Garmin vívoactive 3
3012,Garmin Forerunner 235
3013,
3014,
3015,Garmin Forerunner 25
3016,Polar V800
3017,Fitbit Ionic
3018,Garmin fēnix 5
3019,"<a href=""/mobile"">Strava iPhone App</a>"
3020,Garmin fēnix 3
3021,Garmin Forerunner 235
3022,TomTom
3023,Garmin Forerunner 235
3024,Polar V800
3025,
3026,Garmin fēnix 3
3027,Polar M400
3028,Garmin fēnix 3
3029,Garmin Forerunner 645
3030,"<a href=""/mobile"">Strava Android App</a>"
3031,Garmin Forerunner 235
3032,Garmin vívoactive 3
3033,
3034,Garmin fēnix 3
3035,"<a href=""/mobile"">Strava Android App</a>"
3036,Suunto Spartan Sport Wrist HR
3037,Suunto Spartan Sport Wrist HR Baro
3038,
3039,"<a href=""/mobile"">Strava Android App</a>"
3040,Garmin Forerunner 235
3041,Garmin fēnix 5 Plus
3042,Garmin fēnix 5
3043,Garmin fēnix 3
3044,Garmin fēnix 3
3045,Garmin fēnix 3
3046,Polar M400
3047,Polar M200
3048,Garmin Forerunner 235
3049,"<a href=""/mobile"">Strava Android App</a>"
3050,
3051,Suunto Ambit3 Peak
3052,Polar V800
3053,
3054,
3055,"<a href=""/apple-watch"">Apple Watch Series 3</a>"
3056,Suunto Ambit2
3057,Garmin Forerunner 735XT
3058,Garmin fēnix 3
3059,Suunto Spartan Ultra
3060,Garmin Forerunner 645 Music
3061,TomTom
3062,Garmin fēnix 5
3063,TomTom
3064,Polar M200
3065,Polar Vantage V
3066,Garmin Forerunner 225
3067,Polar M400
3068,Garmin fēnix 5
3069,
3070,"<a href=""/mobile"">Strava Android App</a>"
3071,Garmin Forerunner 35
3072,Garmin Forerunner 935
3073,Garmin Forerunner 310XT
3074,Garmin Forerunner 220
3075,Garmin Forerunner 235
3076,Garmin Forerunner 735XT
3077,Garmin Forerunner 935
3078,Garmin Forerunner 235
3079,"<a href=""/mobile"">Strava Android App</a>"
3080,Suunto Trainer Wrist HR
3081,Garmin Forerunner 735XT
3082,Polar Vantage M
3083,
3084,Garmin Forerunner 920XT
3085,Garmin fēnix 5X
3086,Garmin fēnix 5
3087,Polar M400
3088,Garmin Forerunner 235
3089,Garmin Forerunner 935
3090,Garmin fēnix 5
3091,Suunto Ambit3 Sport
3092,"<a href=""/mobile"">Strava iPhone App</a>"
3093,Garmin Forerunner 235
3094,Garmin Forerunner 645 Music
3095,Garmin Forerunner 735XT
3096,TomTom
3097,Garmin Forerunner 235
3098,Polar M430
3099,Garmin Forerunner 235
3100,
3101,"<a href=""/mobile"">Strava iPhone App</a>"
